Irrep 	 alpha 	 beta 	 name 	 coefficient 	  p^1 	 p^2 	 q
A1g	1	1	sigma_y	1/48	"(0, 1, -1)"	"(0, -1, 1)"	"(0.000000, -1.000000, -1.000000)"
A1g	1	1	sigma_z	1/48	"(0, -1, 1)"	"(0, 1, -1)"	"(0.000000, -1.000000, -1.000000)"
A1g	1	1	S61-	1/48	"(1, 0, 1)"	"(-1, 0, -1)"	"(0.000000, -1.000000, -1.000000)"
A1g	1	1	S62-	1/48	"(-1, 0, -1)"	"(1, 0, 1)"	"(0.000000, -1.000000, -1.000000)"
A1g	1	1	S63-	1/48	"(-1, 0, 1)"	"(1, 0, -1)"	"(0.000000, -1.000000, -1.000000)"
A1g	1	1	S64-	1/48	"(1, 0, -1)"	"(-1, 0, 1)"	"(0.000000, -1.000000, -1.000000)"
A1g	1	1	S61+	1/48	"(1, 1, 0)"	"(-1, -1, 0)"	"(0.000000, -1.000000, -1.000000)"
A1g	1	1	S62+	1/48	"(1, -1, 0)"	"(-1, 1, 0)"	"(0.000000, -1.000000, -1.000000)"
A1g	1	1	S63+	1/48	"(-1, 1, 0)"	"(1, -1, 0)"	"(0.000000, -1.000000, -1.000000)"
A1g	1	1	S64+	1/48	"(-1, -1, 0)"	"(1, 1, 0)"	"(0.000000, -1.000000, -1.000000)"
A1g	1	1	S4x-	1/48	"(0, -1, 1)"	"(0, 1, -1)"	"(0.000000, -1.000000, -1.000000)"
A1g	1	1	S4y-	1/48	"(1, 1, 0)"	"(-1, -1, 0)"	"(0.000000, -1.000000, -1.000000)"
A1g	1	1	S4z-	1/48	"(-1, 0, 1)"	"(1, 0, -1)"	"(0.000000, -1.000000, -1.000000)"
A1g	1	1	S4x+	1/48	"(0, 1, -1)"	"(0, -1, 1)"	"(0.000000, -1.000000, -1.000000)"
A1g	1	1	S4y+	1/48	"(-1, 1, 0)"	"(1, -1, 0)"	"(0.000000, -1.000000, -1.000000)"
A1g	1	1	S4z+	1/48	"(1, 0, 1)"	"(-1, 0, -1)"	"(0.000000, -1.000000, -1.000000)"
A1g	1	1	sigma_d1	1/48	"(1, 0, -1)"	"(-1, 0, 1)"	"(0.000000, -1.000000, -1.000000)"
A1g	1	1	sigma_d2	1/48	"(-1, 0, -1)"	"(1, 0, 1)"	"(0.000000, -1.000000, -1.000000)"
A1g	1	1	sigma_d3	1/48	"(1, -1, 0)"	"(-1, 1, 0)"	"(0.000000, -1.000000, -1.000000)"
A1g	1	1	sigma_d4	1/48	"(0, 1, 1)"	"(0, -1, -1)"	"(0.000000, -1.000000, -1.000000)"
A1g	1	1	sigma_d5	1/48	"(-1, -1, 0)"	"(1, 1, 0)"	"(0.000000, -1.000000, -1.000000)"
A1g	1	1	sigma_d6	1/48	"(0, -1, -1)"	"(0, 1, 1)"	"(0.000000, -1.000000, -1.000000)"
